Variable,Importance
corr_sma50_sma200_101d,0.06339810549314433
roll_sd_ret1d_147d,0.05527008477337236
corr_sma50_sma200_199d,0.054353213160993764
roll_sd_intraday_251d,0.051754551477675464
roll_sd_ret21d_251d,0.051055503272408535
above_sd_sma199_251d,0.05020057199232376
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.04957487283357169
ma_cross_l,0.049248569957341275
corr_ema20_sma50_251d,0.04504275257831894
roll_mean_ret5d_61d,0.04122298311186404
roll_sd_volu200_251d_lag17,0.03931879136115666
corr_ema20_sma50_199d,0.038104454302985244
roll_sd_volu200_251d,0.03741123557532378
roll_mean_ret1d_61d,0.03713956485702326
roll_sd_ret21d_251d_lag7,0.03597479257673639
roll_sd_ret1d_61d,0.0335164876522721
roll_sd_ret5d_147d_lag11,0.0317860598325695
roll_sd_volu200_251d_lag5,0.031478809395342325
roll_sd_intraday_61d,0.030417716507004432
roll_sd_ret5d_147d,0.0300674445250489
roll_sd_ret21d_251d_lag19,0.02957051426113022
roll_mean_ret5d_147d,0.029347259487078826
roll_sd_ret5d_147d_lag5,0.024634274712733082
roll_sd_volu200_31d,0.02452376487921907
atr17_open,0.018569707071849902
atr11_open,0.017017914351512148
