Variable,Importance
corr_sma50_sma200_1Y,0.12307976355463336
ma_cross_l,0.09413718651619422
corr_sma50_sma200_199d,0.0915671729983803
corr_ema20_sma50_1Y,0.084744969413676
roll_sd_ret21d_1Y,0.08383593262713382
roll_sd_volu200_251days,0.0792256012710023
roll_sd_ret5d_7M,0.07791319298588327
roll_sd_intraday_3M,0.07184501296267934
corr_ema20_sma50_199d,0.06568376799984053
roll_sd_ret1d_63days,0.06004725538409599
roll_sd_ret5d_3M,0.05265699594887465
above_sd_ret21d_1Y,0.04808004668879022
roll_sd_volu200_31days,0.0477814948735174
above_sd_ret5d_7M,0.010839949908452285
above_sd_ret5d_3M,0.005483191100781368
above_sd_intraday_1Y,0.0023405063861628547
above_sd_ret1d_3M,7.379593799021104e-4
