Variable,Importance
corr_sdabovsma97_sdabovsma223_1Y,0.11645251060809489
perc_abov_roll_min67d,0.08806146609284647
roll_sd_ret3M_1Y,0.08389438924093476
corr_sma59_sma211_1Y,0.07927437927908455
roll_sd_ret1d_7M,0.07868175039325039
ma_cross_l,0.06938857891716893
sd_abov_ema11,0.06684558581768513
roll_sd_volum200d_1Y,0.06405487039704164
roll_sd_ret11d_227d,0.055648700344920525
roll_sd_ret21d_1Y,0.05466093024485216
sd_abov_sma199,0.05355439648428009
roll_sd_intraday_3M,0.04696864080458229
corr_ema23_sma53_200d,0.04514351326740606
perc_abov_roll_max241d,0.03885583997311206
perc_abov_roll_min241d,0.032882830099191705
perc_abov_roll_max67d,0.025631618035548358
