Variable,Importance
ma_cross_l,0.06110425820095802
above_sd_sma199_251d,0.05652488786999139
corr_ema20_sma50_199d,0.055459405118659294
corr_sma50_sma200_101d,0.050464716916455106
corr_sma50_sma200_199d,0.049498705798068816
corr_ema20_sma50_251d,0.04851827168191508
roll_sd_volu200_251d_lag17,0.04791036436990054
roll_sd_ret5d_147d_lag11,0.04657641305699131
roll_sd_intraday_251d,0.04582672838084515
roll_sd_ret21d_251d,0.045128707897832035
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.0437909739286884
roll_mean_ret5d_147d,0.04118541659093327
roll_sd_intraday_61d,0.04049995926883189
roll_sd_ret21d_251d_lag19,0.03527603320717218
roll_sd_ret1d_147d,0.03522868516929191
roll_sd_ret5d_147d,0.03522422081986736
roll_sd_volu200_251d_lag5,0.03151097132580597
roll_sd_ret21d_251d_lag7,0.029917913618121135
roll_sd_volu200_31d,0.029087489052340803
roll_sd_volu200_251d,0.028450574583629578
roll_sd_ret1d_61d,0.026732422470700047
atr17_open,0.02610960682500552
roll_mean_ret1d_61d,0.02577972104136578
roll_sd_ret5d_147d_lag5,0.02364676973679989
roll_mean_ret5d_61d,0.023169921645443754
atr11_open,0.01737686142438577
