Variable,Importance
roll_sd_ret13d_1Y_rank,0.20447853242373001
corr_sma47_sma197_257d_rank,0.1775379832175339
ret11M_rank,0.16822188563447343
roll_sd_ret1d_67d_rank,0.16335549984929823
roll_sd_ret1d_7M_rank,0.1368312535374761
ret2M_rank,0.0509457036664339
sd_abov_sma200_277d_rank,0.04501217231858059
ret5M_rank,0.027026581668132196
sd_sd_ret21d_1M_rank,0.014098994250430895
sd_abov_sma100_277d_rank,0.00892754746072413
ratio_volSMA11_volSMA283_rank,0.0035638459731866085
