Variable,Importance
roll_sd_ret21d_1Y,0.16542841337299288
sd_abov_sma199,0.12157473522705164
perc_abov_roll_min241d,0.08413077853990687
roll_sd_ret1d_7M,0.08345209601723506
roll_sd_volum200d_1Y,0.07438650900949614
perc_abov_roll_max67d,0.06579753575356782
perc_abov_roll_max241d,0.062327587124978295
sd_abov_ema11,0.05406648920859957
corr_ema23_sma53_200d,0.0436367128916203
roll_sd_ret11d_227d,0.040321418617026324
corr_sdabovsma97_sdabovsma223_1Y,0.03843765323411331
roll_sd_ret3M_1Y,0.03590839726330694
roll_sd_intraday_3M,0.03552321864300434
ma_cross_l,0.03480727121632249
corr_sma59_sma211_1Y,0.032537708500909444
perc_abov_roll_min67d,0.027663475379868557
