Variable,Importance
roll_sd_volu200_251days,0.1169643610726664
roll_sd_ret21d_1Y,0.11469148958346599
corr_sma50_sma200_199d,0.10871881361076033
corr_sma50_sma200_1Y,0.09667807829629978
roll_sd_ret5d_7M,0.0890724048420657
corr_ema20_sma50_1Y,0.07739977540864493
roll_sd_ret5d_3M,0.0722952811780301
ma_cross_l,0.0653453973485708
roll_sd_intraday_3M,0.05988778053537413
above_sd_ret21d_1Y,0.05160887923603187
roll_sd_ret1d_63days,0.04999352409193663
corr_ema20_sma50_199d,0.04641863375680507
roll_sd_volu200_31days,0.03827151487040946
above_sd_ret5d_3M,0.0050294274088395355
above_sd_ret5d_7M,0.004343880131342223
above_sd_intraday_1Y,0.0027890288124978015
above_sd_ret1d_3M,4.917298162592586e-4
