Variable,Importance
roll_sd_ret21d_1Y,0.22787912283663916
corr_sma50_sma200_199d,0.1086275288352686
ma_cross_l,0.09032496500236915
corr_sma50_sma200_1Y,0.08440799075414517
roll_sd_volu200_251days,0.07847558991753331
roll_sd_ret5d_7M,0.07830217449526904
corr_ema20_sma50_199d,0.07418090998548611
roll_sd_ret1d_63days,0.053267159526916345
corr_ema20_sma50_1Y,0.050394166555649975
roll_sd_ret5d_3M,0.045197350019071936
above_sd_ret21d_1Y,0.03732879921146653
roll_sd_intraday_3M,0.03323240579029561
roll_sd_volu200_31days,0.03274612544300217
above_sd_ret5d_7M,0.0036704798853372986
above_sd_ret5d_3M,0.0016281298517508479
above_sd_intraday_1Y,2.465146595097569e-4
above_sd_ret1d_3M,9.058723028896974e-5
