Variable,Importance
roll_sd_ret1d_147d,0.07631276959423763
roll_mean_ret5d_147d,0.07243417897488562
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.06560897663612518
roll_sd_ret21d_251d_lag19,0.06232163594731769
roll_sd_volu200_251d_lag17,0.054235252076176514
above_sd_sma199_251d,0.0478439961883171
roll_sd_volu200_251d_lag5,0.04257355412308423
ma_cross_l,0.040134011435591546
roll_sd_volu200_251d,0.039539202381169244
roll_sd_intraday_251d,0.036848684318396864
corr_sma50_sma200_199d,0.03521478523840066
corr_ema20_sma50_251d,0.03475446372041462
roll_sd_volu200_31d,0.03327119340226976
corr_ema20_sma50_199d,0.03316189455829258
roll_sd_ret5d_147d,0.03293062769543388
corr_sma50_sma200_101d,0.03224160525787411
roll_mean_ret1d_61d,0.03149254573374015
roll_sd_ret21d_251d,0.030808619809194946
roll_sd_ret21d_251d_lag7,0.030631741148223715
roll_sd_ret5d_147d_lag5,0.029543201613299153
roll_mean_ret5d_61d,0.029210197684182173
roll_sd_ret5d_147d_lag11,0.02800421794546218
roll_sd_ret1d_61d,0.027947013464359505
roll_sd_intraday_61d,0.02317750720075147
atr17_open,0.02026636835476241
atr11_open,0.009491755498037052
