Variable,Importance
corr_sma50_sma200_1Y,0.1288967479220072
roll_sd_ret21d_1Y,0.11003701980680701
roll_sd_ret5d_7M,0.1032266572475963
corr_sma50_sma200_199d,0.09624992062217899
roll_sd_volu200_251days,0.09472849530132534
above_sd_ret21d_1Y,0.07833933765271443
corr_ema20_sma50_1Y,0.06748513651574159
ma_cross_l,0.05825696843962841
roll_sd_intraday_3M,0.05646711216136015
corr_ema20_sma50_199d,0.055811103585947854
roll_sd_volu200_31days,0.04631180689218046
roll_sd_ret5d_3M,0.042091166047999715
roll_sd_ret1d_63days,0.04061007258287135
above_sd_ret5d_7M,0.009521677409862487
above_sd_ret5d_3M,0.008179864418177026
above_sd_intraday_1Y,0.003086732065471138
above_sd_ret1d_3M,7.001813281305438e-4
