Variable,Importance
sd_abov_sma199,0.10059995298709465
sd_abov_ema11,0.08975812119539855
roll_sd_volum200d_1Y,0.08450340842969668
corr_ema23_sma53_200d,0.08370803256219571
roll_sd_ret3M_1Y,0.0791480950455654
corr_sdabovsma97_sdabovsma223_1Y,0.07416428859913517
ma_cross_l,0.07046867746836595
roll_sd_intraday_3M,0.059442066605493706
corr_sma59_sma211_1Y,0.056383242179272604
roll_sd_ret1d_7M,0.05260287627518094
perc_abov_roll_min67d,0.04724249780557771
perc_abov_roll_max241d,0.04659241710836861
roll_sd_ret11d_227d,0.04523897279722025
roll_sd_ret21d_1Y,0.04368094656459895
perc_abov_roll_min241d,0.03341847439988013
perc_abov_roll_max67d,0.03304792997695499
