Variable,Importance
corr_sma50_sma200_1Y,0.1703288938230177
roll_sd_ret5d_7M,0.1320365549576619
roll_sd_ret21d_1Y,0.12567723736986394
roll_sd_volu200_251days,0.10224692484479365
corr_ema20_sma50_199d,0.09197169394860118
corr_sma50_sma200_199d,0.08246274136811435
ma_cross_l,0.07522219644116293
corr_ema20_sma50_1Y,0.06860675380232792
roll_sd_ret1d_63days,0.035961882684115674
roll_sd_ret5d_3M,0.033840346253772496
roll_sd_intraday_3M,0.02884880496606924
roll_sd_volu200_31days,0.02398832593815391
above_sd_ret21d_1Y,0.018914950113631673
above_sd_ret5d_7M,0.006301211379000805
above_sd_intraday_1Y,0.002617698514350367
above_sd_ret5d_3M,9.592660090859764e-4
above_sd_ret1d_3M,1.4517586276335215e-5
