Variable,Importance
corr_ema20_sma50_251d,0.07098446278101556
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.07027806401475818
above_sd_sma199_251d,0.061240852671298855
corr_ema20_sma50_199d,0.056355502358167026
corr_sma50_sma200_101d,0.05181143795690756
roll_sd_ret21d_251d,0.049868466507238904
roll_sd_intraday_61d,0.04943951227764344
roll_sd_volu200_251d_lag17,0.04750690196251816
roll_mean_ret1d_61d,0.04191378389327186
corr_sma50_sma200_199d,0.03990762704269928
roll_sd_intraday_251d,0.03987982758497633
roll_sd_ret1d_61d,0.039338041700284626
roll_sd_volu200_251d,0.03723113371522969
roll_mean_ret5d_61d,0.03655680027687494
roll_sd_ret1d_147d,0.03651469976439491
roll_sd_volu200_251d_lag5,0.03528571356644166
roll_sd_ret21d_251d_lag19,0.03184189734969971
roll_sd_ret5d_147d_lag11,0.030541322353282278
ma_cross_l,0.030102011063518015
roll_sd_ret21d_251d_lag7,0.028644330220688734
roll_mean_ret5d_147d,0.024449669922641654
roll_sd_volu200_31d,0.022427435589997435
roll_sd_ret5d_147d,0.022142685699723143
roll_sd_ret5d_147d_lag5,0.018807822333482344
atr17_open,0.014842393479161508
atr11_open,0.012087603914084198
