Variable,Importance
roll_sd_ret5d_7M,0.1238446156881666
roll_sd_volu200_251days,0.1181364043124308
roll_sd_ret21d_1Y,0.10680399844451913
ma_cross_l,0.10198702330945784
corr_ema20_sma50_199d,0.09578195494528176
corr_sma50_sma200_199d,0.07337440204960374
corr_ema20_sma50_1Y,0.07308356503320573
corr_sma50_sma200_1Y,0.06207555292506631
roll_sd_intraday_3M,0.0537868908536292
above_sd_ret21d_1Y,0.049332067065892375
roll_sd_ret5d_3M,0.04919188889647664
roll_sd_volu200_31days,0.04893937743891002
roll_sd_ret1d_63days,0.03806280960221422
above_sd_ret5d_7M,0.002664424713504313
above_sd_intraday_1Y,0.0014864322988163304
above_sd_ret5d_3M,0.001405497507830673
above_sd_ret1d_3M,4.309491499431043e-5
