Variable,Importance
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.08216439849078112
ma_cross_l,0.06056601069213686
corr_ema20_sma50_251d,0.05864569541447066
roll_sd_intraday_251d,0.05653172433708415
above_sd_sma199_251d,0.05572772752220597
roll_sd_ret21d_251d_lag19,0.05124758528070193
corr_sma50_sma200_199d,0.046633510031566516
corr_sma50_sma200_101d,0.04628961441678863
roll_sd_intraday_61d,0.04601512954672121
corr_ema20_sma50_199d,0.04407031133265606
roll_sd_ret1d_147d,0.04280852048169771
roll_sd_volu200_251d_lag17,0.038244319852306044
roll_sd_volu200_251d,0.0353043698139607
roll_sd_volu200_251d_lag5,0.032737781577786104
roll_mean_ret5d_147d,0.03271397648729448
roll_mean_ret5d_61d,0.031474260353812664
roll_sd_volu200_31d,0.030737520218471842
roll_sd_ret5d_147d,0.0303357211955777
roll_sd_ret21d_251d_lag7,0.029671859671854144
roll_sd_ret1d_61d,0.0290163598374844
roll_mean_ret1d_61d,0.025577978700491416
roll_sd_ret21d_251d,0.024924529678584006
roll_sd_ret5d_147d_lag11,0.02206823747881725
atr17_open,0.017811185180481647
roll_sd_ret5d_147d_lag5,0.016654804665912026
atr11_open,0.012026867740354755
