Variable,Importance
roll_sd_intraday_251d,0.08230445249063606
corr_ema20_sma50_251d,0.07186582122040523
above_sd_sma199_251d,0.06656427995354001
corr_sma50_sma200_199d,0.06264655361297676
roll_sd_ret21d_251d_lag19,0.05783177417607831
roll_sd_ret21d_251d,0.054175227043935
roll_sd_ret21d_251d_lag7,0.04908582462055758
corr_ema20_sma50_199d,0.048010394982937944
roll_sd_volu200_251d_lag17,0.041960767463482984
roll_sd_ret5d_147d,0.04089047764436516
roll_sd_volu200_251d_lag5,0.03867255615731302
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.03673839086582486
roll_sd_ret1d_147d,0.03493345857217631
roll_mean_ret5d_147d,0.03350870852632683
roll_sd_intraday_61d,0.03155743470886647
roll_sd_volu200_31d,0.03132971399925143
roll_sd_ret1d_61d,0.03095227935703064
roll_sd_volu200_251d,0.029979424446716307
corr_sma50_sma200_101d,0.02707096738858914
ma_cross_l,0.020708452940158082
atr17_open,0.020503349342664217
roll_mean_ret1d_61d,0.02007379426583658
roll_sd_ret5d_147d_lag5,0.019810941272655442
roll_sd_ret5d_147d_lag11,0.019192607731895083
roll_mean_ret5d_61d,0.018991849096212786
atr11_open,0.010640498119567784
