Variable,Importance
roll_sd_intraday_251d,0.09207523797414832
above_sd_sma199_251d,0.07472590583346633
corr_sma50_sma200_199d,0.06429631837188937
roll_mean_ret1d_61d,0.05835342112852773
roll_sd_ret1d_61d,0.056766165706330834
roll_sd_ret21d_251d_lag19,0.048171773843363797
roll_sd_ret1d_147d,0.046976759397216745
corr_ema20_sma50_199d,0.045113887909292
corr_rollSdRet5d3M_rollSdRet5d7M_229d,0.044038760455032244
roll_mean_ret5d_61d,0.041633067919880334
corr_ema20_sma50_251d,0.041061503507176446
ma_cross_l,0.03681308338720177
roll_sd_volu200_251d,0.03365946681885904
roll_sd_volu200_31d,0.030902163334160192
roll_sd_ret21d_251d,0.030302345339159757
roll_mean_ret5d_147d,0.02691222000824352
roll_sd_intraday_61d,0.026709791991956153
roll_sd_volu200_251d_lag17,0.026016497621167835
roll_sd_ret21d_251d_lag7,0.025581507364470162
roll_sd_ret5d_147d_lag5,0.02500777346344903
roll_sd_ret5d_147d_lag11,0.02477635091082333
corr_sma50_sma200_101d,0.024277618198899998
roll_sd_ret5d_147d,0.023255354361921957
roll_sd_volu200_251d_lag5,0.023199005748935256
atr17_open,0.01845804741841196
atr11_open,0.010915971986015868
